measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,All Ages,Dengue,Number,1998,13072.2723905,20731.495966,5795.01659787
Deaths,Global,Both,All Ages,Dengue,Percent,1998,0.00025953482974,0.000413114127331,0.000115087521252
Deaths,Global,Both,All Ages,Yellow fever,Number,1998,7660.92766363,22787.756515,1621.55053196
Deaths,Global,Both,All Ages,Yellow fever,Percent,1998,0.000152091980275,0.000453094052659,3.20180482323e-05
Deaths,Global,Both,All Ages,Rabies,Number,1998,41518.2678877,54408.1391202,25583.3840902
Deaths,Global,Both,All Ages,Rabies,Percent,1998,0.000824234617067,0.0010709399279,0.000508117638761
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,1998,11305.061951,14053.597349,8972.1048709
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,1998,0.000224437977944,0.000278274105518,0.000177910088817
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,1998,27530.8132756,39930.9808712,19793.4308243
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,1998,0.000546574457054,0.000791552346885,0.000392656064514
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1998,32371.4461644,41548.9257361,24672.2417234
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1998,0.000642680819168,0.000826967754332,0.000488589431078
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1998,275008.434669,334148.211664,214158.533292
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1998,0.00545968705381,0.00659609088002,0.00424541614439
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,1998,169088.198477,269652.619002,99103.9074315
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,1998,0.00335710083645,0.00537547731644,0.00197704386297
Deaths,Global,Both,All Ages,Hepatitis,Number,1998,166306.252649,174969.010552,157130.044791
Deaths,Global,Both,All Ages,Hepatitis,Percent,1998,0.00330168061965,0.00346712430362,0.00312082459106
Deaths,Global,Both,All Ages,Other infectious diseases,Number,1998,83980.4085601,105305.503388,59152.5423419
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,1998,0.00166725107875,0.00209113068517,0.00117681059924
Deaths,Global,Both,All Ages,Cystic echinococcosis,Number,1997,2015.49498103,2474.51641354,1645.03459666
Deaths,Global,Both,All Ages,Cystic echinococcosis,Percent,1997,4.0308198971e-05,4.95373445529e-05,3.29459904158e-05
Deaths,Global,Both,All Ages,Dengue,Number,1997,9840.30562778,18264.8674379,3334.65190647
Deaths,Global,Both,All Ages,Dengue,Percent,1997,0.000196807072903,0.000365846159525,6.68479098068e-05
Deaths,Global,Both,All Ages,Yellow fever,Number,1997,7620.71683812,22712.6460522,1644.95268058
Deaths,Global,Both,All Ages,Yellow fever,Percent,1997,0.000152416007431,0.00045372777724,3.27737921271e-05
Deaths,Global,Both,All Ages,Rabies,Number,1997,43049.4760321,56487.4140188,26389.9554146
Deaths,Global,Both,All Ages,Rabies,Percent,1997,0.000860929638774,0.00112049190384,0.000529148627287
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,1997,11703.9570862,14470.9516077,9072.75033881
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,1997,0.000234069094635,0.000289717124941,0.000182215350576
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,1997,27840.6090422,41515.9329854,19808.607824
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,1997,0.000556798589108,0.000827769351847,0.000399786865053
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1997,33169.1097791,42530.8710856,25203.0692141
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1997,0.000663375553173,0.000851000476944,0.000505798717994
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1997,274255.252985,335737.852042,212305.3803
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1997,0.00548489145586,0.00666936573181,0.0042433826387
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,2004,2397.44248444,3150.76676159,1518.26585784
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,2004,4.55339200258e-05,5.95617502914e-05,2.87226903787e-05
Deaths,Global,Both,All Ages,Ebola,Number,2004,7.06627167682,7.06627167682,7.06627167682
Deaths,Global,Both,All Ages,Ebola,Percent,2004,1.34212610692e-07,1.35221451241e-07,1.33216679006e-07
Deaths,Global,Both,All Ages,Zika virus,Number,2004,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Percent,2004,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Ebola,Number,1998,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Ebola,Percent,1998,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Number,1998,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Percent,1998,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,1997,173583.303484,274809.008354,102384.286596
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,1997,0.003471722759,0.00548079832294,0.002053493227
Deaths,Global,Both,All Ages,Hepatitis,Number,1997,166730.488508,175571.241112,157162.311799
Deaths,Global,Both,All Ages,Hepatitis,Percent,1997,0.0033345161056,0.00351429971309,0.00315328733278
Deaths,Global,Both,All Ages,Other infectious diseases,Number,1997,85530.1832734,105980.763994,59221.64331
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,1997,0.00171053800395,0.00211567584391,0.00118868363284
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,1998,2065.01314722,2790.02444841,1288.49390944
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,1998,4.09968655229e-05,5.53893912486e-05,2.54672981977e-05
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,1999,2169.04693311,2922.4060046,1339.61730276
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,1999,4.25201462655e-05,5.73402687599e-05,2.6349484974e-05
Deaths,Global,Both,All Ages,Tuberculosis,Number,2006,1534167.05655,1603100.22,1455180.06744
Deaths,Global,Both,All Ages,Tuberculosis,Percent,2006,0.0292058825436,0.0305894418583,0.0277365335876
Deaths,Global,Both,All Ages,HIV/AIDS,Number,2006,1906884.087,2000505.90864,1813325.42839
Deaths,Global,Both,All Ages,HIV/AIDS,Percent,2006,0.0363013051209,0.0380366331318,0.0345146778005
Deaths,Global,Both,All Ages,Diarrheal diseases,Number,2006,2184858.4884,3006416.78123,1719440.82662
Deaths,Global,Both,All Ages,Diarrheal diseases,Percent,2006,0.0415926012719,0.0574015638455,0.0326116178421
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Number,2006,182308.869653,298766.123529,101618.635413
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Percent,2006,0.00347060432299,0.00568746143587,0.00193036868781
Deaths,Global,Both,All Ages,Lower respiratory infections,Number,2006,2589669.92938,2733617.60221,2389371.27136
Deaths,Global,Both,All Ages,Lower respiratory infections,Percent,2006,0.0492997300734,0.0520431471268,0.0455432580572
Deaths,Global,Both,All Ages,Upper respiratory infections,Number,2006,3133.57961952,3598.19592603,2729.33217856
Deaths,Global,Both,All Ages,Upper respiratory infections,Percent,2006,5.96539077245e-05,6.83917478546e-05,5.20169805699e-05
Deaths,Global,Both,All Ages,Otitis media,Number,2006,1839.53161473,2299.69867939,1459.40093773
Deaths,Global,Both,All Ages,Otitis media,Percent,2006,3.50188717264e-05,4.355967037e-05,2.77061714649e-05
Deaths,Global,Both,All Ages,Meningitis,Number,2006,347683.488089,414916.589318,300927.287391
Deaths,Global,Both,All Ages,Meningitis,Percent,2006,0.00661892417218,0.00787817079276,0.00572348504322
Deaths,Global,Both,All Ages,Encephalitis,Number,2006,104881.135719,135279.149056,92404.5568433
Deaths,Global,Both,All Ages,Encephalitis,Percent,2006,0.00199659934716,0.00257033873012,0.00176449162108
Deaths,Global,Both,All Ages,Diphtheria,Number,2006,3312.99041659,4624.27594856,2362.87072944
Deaths,Global,Both,All Ages,Diphtheria,Percent,2006,6.30688607744e-05,8.82300054185e-05,4.49787449433e-05
Deaths,Global,Both,All Ages,Whooping cough,Number,2006,114529.145071,209256.169373,55054.1924837
Deaths,Global,Both,All Ages,Whooping cough,Percent,2006,0.00218026621069,0.00397386286447,0.00104543778401
Deaths,Global,Both,All Ages,Tetanus,Number,2006,90617.1142161,113928.827211,53875.9198943
Deaths,Global,Both,All Ages,Tetanus,Percent,2006,0.00172507924039,0.00217052701912,0.00102231259355
Deaths,Global,Both,All Ages,Measles,Number,2006,248083.046879,524298.133314,98050.1239958
Deaths,Global,Both,All Ages,Measles,Percent,2006,0.00472270605403,0.00993163668296,0.00186830289134
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Number,2006,14712.2011053,16205.2660657,13319.6902759
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Percent,2006,0.000280077721895,0.00030811505936,0.000254336610055
Deaths,Global,Both,All Ages,Malaria,Number,2006,970618.76486,1139359.05999,822958.587422
Deaths,Global,Both,All Ages,Malaria,Percent,2006,0.0184769433798,0.0216153421677,0.0157228147442
Deaths,Global,Both,All Ages,Chagas disease,Number,2006,7042.20331031,7314.40512513,6783.17807749
Deaths,Global,Both,All Ages,Chagas disease,Percent,2006,0.000134064309164,0.000139454333942,0.00012897550045
Deaths,Global,Both,All Ages,Leishmaniasis,Number,2006,29763.6373523,50573.8014614,16637.7863962
Deaths,Global,Both,All Ages,Leishmaniasis,Percent,2006,0.000566584804139,0.00096633314297,0.000317568129633
Deaths,Global,Both,All Ages,African trypanosomiasis,Number,2006,9647.51497597,16014.010332,5156.05825841
Deaths,Global,Both,All Ages,African trypanosomiasis,Percent,2006,0.000183662714317,0.000304759376813,9.81092713494e-05
Deaths,Global,Both,All Ages,Schistosomiasis,Number,2006,12951.8040176,14058.6630261,11975.7466742
Deaths,Global,Both,All Ages,Schistosomiasis,Percent,2006,0.000246563965792,0.000267369618487,0.000227959630413
Deaths,Global,Both,All Ages,Cysticercosis,Number,2006,1216.12046761,1410.63349,1051.81567111
Deaths,Global,Both,All Ages,Cysticercosis,Percent,2006,2.31510763152e-05,2.67943613835e-05,2.0029711945e-05
Deaths,Global,Both,All Ages,Ebola,Number,1999,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Ebola,Percent,1999,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Number,1999,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Percent,1999,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Cystic echinococcosis,Number,2000,1925.97018201,2362.4279503,1578.63764792
Deaths,Global,Both,All Ages,Cystic echinococcosis,Percent,2000,3.74228295782e-05,4.59740449998e-05,3.0668764531e-05
Deaths,Global,Both,All Ages,Dengue,Number,2000,10790.9125053,19341.5073446,3351.69554424
Deaths,Global,Both,All Ages,Dengue,Percent,2000,0.000209680715301,0.000375263751845,6.52706060648e-05
Deaths,Global,Both,All Ages,Yellow fever,Number,2000,7896.57441972,23609.7689402,1737.13595052
Deaths,Global,Both,All Ages,Yellow fever,Percent,2000,0.000153414559152,0.000458545132106,3.37314421192e-05
Deaths,Global,Both,All Ages,Rabies,Number,2000,38208.8744472,48880.0962936,23512.396164
Deaths,Global,Both,All Ages,Rabies,Percent,2000,0.000742405135705,0.000947216175226,0.000456861430347
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,2000,10415.4059255,12869.4474459,8236.22100456
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,2000,0.000202376406875,0.000249702832706,0.000160050336424
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,2000,27028.3545238,38209.1969858,19459.3650343
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,2000,0.000525178283098,0.00074710130955,0.000378048846557
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,2000,30489.9688568,39273.7242349,23210.3549598
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,2000,0.000592438264457,0.000764006175724,0.000449887243977
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,2000,275348.961645,334495.959758,216056.54614
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,2000,0.00535012197739,0.00646390691953,0.00419048394318
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,2000,162155.769768,254209.166091,94379.0874527
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,2000,0.00315105774705,0.00492818911143,0.00184132274064
Deaths,Global,Both,All Ages,Hepatitis,Number,2000,164376.495082,172762.283171,155594.26231
Deaths,Global,Both,All Ages,Hepatitis,Percent,2000,0.00319395221639,0.00334950628474,0.00302721749263
Deaths,Global,Both,All Ages,Other infectious diseases,Number,2000,83347.6109209,102699.006572,59244.8746466
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,2000,0.00161948306929,0.00199242893354,0.00115291122161
Deaths,Global,Both,All Ages,Tuberculosis,Number,2000,1730764.57854,1855992.46027,1632712.58134
Deaths,Global,Both,All Ages,Tuberculosis,Percent,2000,0.0336296704136,0.0360537005419,0.0316613151905
Deaths,Global,Both,All Ages,HIV/AIDS,Number,2000,1486548.80456,1586248.75452,1390699.4219
Deaths,Global,Both,All Ages,HIV/AIDS,Percent,2000,0.0288844698032,0.0307752999097,0.0270964425725
Deaths,Global,Both,All Ages,Diarrheal diseases,Number,2000,2357930.3869,3192716.59357,1870322.75444
Deaths,Global,Both,All Ages,Diarrheal diseases,Percent,2000,0.0458160807654,0.062091956987,0.036294760579
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Number,2000,199954.211476,326156.66677,112634.592667
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Percent,2000,0.00388524179085,0.00632956432485,0.0021920243771
Deaths,Global,Both,All Ages,Lower respiratory infections,Number,2000,2745641.16915,2911073.63951,2553815.0167
Deaths,Global,Both,All Ages,Lower respiratory infections,Percent,2000,0.0533497036241,0.0566122377449,0.0497397223676
Deaths,Global,Both,All Ages,Upper respiratory infections,Number,2000,3585.71572458,4178.13410057,3110.36654343
Deaths,Global,Both,All Ages,Upper respiratory infections,Percent,2000,6.96735765457e-05,8.12043318589e-05,6.05790129985e-05
Deaths,Global,Both,All Ages,Otitis media,Number,2000,3099.55522385,3911.75018365,2243.68090264
Deaths,Global,Both,All Ages,Otitis media,Percent,2000,6.02269738533e-05,7.59037757287e-05,4.35328198602e-05
Deaths,Global,Both,All Ages,Meningitis,Number,2000,372959.133109,429873.903007,309258.763115
Deaths,Global,Both,All Ages,Meningitis,Percent,2000,0.00724672579749,0.00833180238375,0.00602427251726
Deaths,Global,Both,All Ages,Encephalitis,Number,2000,108793.117696,137202.034601,82797.6191327
Deaths,Global,Both,All Ages,Encephalitis,Percent,2000,0.00211392726122,0.00265999557528,0.00160613430675
Deaths,Global,Both,All Ages,Diphtheria,Number,2000,6835.90181591,9574.88278632,4925.18720956
Deaths,Global,Both,All Ages,Diphtheria,Percent,2000,0.000132820604943,0.000185409602125,9.57061923486e-05
Deaths,Global,Both,All Ages,Whooping cough,Number,2000,143649.213992,269940.809277,67022.2874344
Deaths,Global,Both,All Ages,Whooping cough,Percent,2000,0.00279122785878,0.00526175476424,0.00130308405054
Deaths,Global,Both,All Ages,Tetanus,Number,2000,169228.259176,231033.728717,93646.9683052
Deaths,Global,Both,All Ages,Tetanus,Percent,2000,0.00328798992662,0.00450625673647,0.00182499347903
Deaths,Global,Both,All Ages,Measles,Number,2000,603111.821683,1213351.25857,241265.830091
Deaths,Global,Both,All Ages,Measles,Percent,2000,0.0117185404763,0.0234584327748,0.0046914431334
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Number,2000,16839.5995273,18692.0443441,15168.4329765
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Percent,2000,0.000327204177972,0.000362027467957,0.00029435584337
Deaths,Global,Both,All Ages,Malaria,Number,2000,921847.288625,1098350.03316,750197.134197
Deaths,Global,Both,All Ages,Malaria,Percent,2000,0.0179115899017,0.0213285243462,0.0146059093543
Deaths,Global,Both,All Ages,Chagas disease,Number,2000,7629.79286829,7951.69940837,7330.25915258
Deaths,Global,Both,All Ages,Chagas disease,Percent,2000,0.000148254346643,0.000154617367433,0.000142200087797
Deaths,Global,Both,All Ages,Leishmaniasis,Number,2000,16277.2176897,27899.8782884,9209.50474757
Deaths,Global,Both,All Ages,Leishmaniasis,Percent,2000,0.000316252010051,0.000540464796802,0.000178896011955
Deaths,Global,Both,All Ages,African trypanosomiasis,Number,2000,21472.7342334,34506.0698333,12120.5193052
Deaths,Global,Both,All Ages,African trypanosomiasis,Percent,2000,0.000417208850017,0.000670555443454,0.000236209225356
Deaths,Global,Both,All Ages,Schistosomiasis,Number,2000,14172.5615123,15387.5359861,13030.4800281
Deaths,Global,Both,All Ages,Schistosomiasis,Percent,2000,0.000275382793656,0.000299174048972,0.000252861710874
Deaths,Global,Both,All Ages,Cysticercosis,Number,2000,1469.03578213,1702.81561702,1287.30654244
Deaths,Global,Both,All Ages,Cysticercosis,Percent,2000,2.85440430537e-05,3.30363638695e-05,2.49813904978e-05
Deaths,Global,Both,All Ages,Cystic echinococcosis,Number,2007,1533.71040187,1878.537463,1261.09920232
Deaths,Global,Both,All Ages,Cystic echinococcosis,Percent,2007,2.91958416232e-05,3.57605306187e-05,2.40298708406e-05
Deaths,Global,Both,All Ages,Dengue,Number,2007,17721.1720994,25164.0260981,5936.92633952
Deaths,Global,Both,All Ages,Dengue,Percent,2007,0.000337332456666,0.000479283635646,0.000113149125781
Deaths,Global,Both,All Ages,Yellow fever,Number,2007,6313.94404636,18841.3678468,1316.27033584
Deaths,Global,Both,All Ages,Yellow fever,Percent,2007,0.000120189227431,0.000357435402926,2.50626936453e-05
Deaths,Global,Both,All Ages,Rabies,Number,2007,23469.8087658,30817.34417,14506.5603293
Deaths,Global,Both,All Ages,Rabies,Percent,2007,0.000446784126418,0.00058527425347,0.00027659381462
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,2007,7718.27075215,9378.80222432,6379.93231178
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,2007,0.00014692431659,0.000178324868068,0.000121665448963
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,2007,26383.2688779,35259.1654571,19080.4925156
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,2007,0.000502234168457,0.000669498592328,0.000363476625965
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,2007,25753.2671462,32508.5113394,20167.0916315
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,2007,0.000490258621719,0.00061803940446,0.000385081797479
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,2007,274024.612409,341758.870532,226617.36704
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,2007,0.00521636148463,0.00650555292922,0.00432333996016
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,2007,150392.773663,235326.119721,89305.100697
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,2007,0.0028630550436,0.00447890519372,0.00169857319222
Deaths,Global,Both,All Ages,Hepatitis,Number,2007,151334.045554,158116.701827,143707.536411
Deaths,Global,Both,All Ages,Hepatitis,Percent,2007,0.00288088585499,0.00300976913302,0.00274031379951
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,2001,2302.99099048,3056.23033291,1445.57960345
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,2001,4.44279352024e-05,5.91163158797e-05,2.77889586661e-05
Deaths,Global,Both,All Ages,Ebola,Number,2001,276.929037463,351.162127796,204.662575293
Deaths,Global,Both,All Ages,Ebola,Percent,2001,5.34229445057e-06,6.78868334746e-06,3.9493325404e-06
Deaths,Global,Both,All Ages,Other infectious diseases,Number,2007,80982.1595567,96785.3645395,58817.8009982
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,2007,0.00154160366779,0.00184096007547,0.00111903846535
Deaths,Global,Both,All Ages,Zika virus,Number,2001,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Percent,2001,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,2008,2265.2354553,2981.69955205,1441.95454113
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,2008,4.28020353302e-05,5.65268176785e-05,2.73753700369e-05
Deaths,Global,Both,All Ages,Ebola,Number,2008,28.3039910284,35.8911051125,20.9178799575
Deaths,Global,Both,All Ages,Ebola,Percent,2008,5.34808215304e-07,6.79179732343e-07,3.95250374588e-07
Deaths,Global,Both,All Ages,Zika virus,Number,2008,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Percent,2008,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Tuberculosis,Number,2001,1707175.88958,1814862.13584,1612829.56192
Deaths,Global,Both,All Ages,Tuberculosis,Percent,2001,0.032933610861,0.035037494558,0.03111208827
Deaths,Global,Both,All Ages,HIV/AIDS,Number,2001,1608305.00424,1707948.93653,1510687.80697
Deaths,Global,Both,All Ages,HIV/AIDS,Percent,2001,0.0310263168156,0.0329940533189,0.0292158683244
Deaths,Global,Both,All Ages,Diarrheal diseases,Number,2001,2336374.00518,3184227.80125,1846256.12208
Deaths,Global,Both,All Ages,Diarrheal diseases,Percent,2001,0.0450713734634,0.0616684311385,0.0357692752328
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Number,2001,197096.980601,320968.865429,110674.436601
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Percent,2001,0.00380234193512,0.00618082252664,0.00212745265058
Deaths,Global,Both,All Ages,Lower respiratory infections,Number,2001,2708216.90647,2867724.7457,2526669.24097
Deaths,Global,Both,All Ages,Lower respiratory infections,Percent,2001,0.0522453196791,0.0554843050006,0.0486399664244
Deaths,Global,Both,All Ages,Upper respiratory infections,Number,2001,3514.83648474,4082.97194885,3055.6685392
Deaths,Global,Both,All Ages,Upper respiratory infections,Percent,2001,6.78056488365e-05,7.89317919367e-05,5.90058025679e-05
Deaths,Global,Both,All Ages,Otitis media,Number,2001,2830.62778424,3611.14415175,2066.70401062
Deaths,Global,Both,All Ages,Otitis media,Percent,2001,5.46071512795e-05,6.95411370877e-05,3.97444303785e-05
Deaths,Global,Both,All Ages,Meningitis,Number,2001,369125.455072,426021.191643,309281.932818
Deaths,Global,Both,All Ages,Meningitis,Percent,2001,0.00712084220449,0.00821233638451,0.00595340156342
Deaths,Global,Both,All Ages,Encephalitis,Number,2001,108004.305176,136249.910995,84535.5247692
Deaths,Global,Both,All Ages,Encephalitis,Percent,2001,0.00208355759759,0.00262048943229,0.00162990516272
Deaths,Global,Both,All Ages,Diphtheria,Number,2001,6243.7089287,8694.82719808,4386.26943093
Deaths,Global,Both,All Ages,Diphtheria,Percent,2001,0.000120448413171,0.000167837258544,8.43349867987e-05
Deaths,Global,Both,All Ages,Whooping cough,Number,2001,137416.185026,258611.952876,59250.1136903
Deaths,Global,Both,All Ages,Whooping cough,Percent,2001,0.00265101644886,0.00498196815189,0.00114362871203
Deaths,Global,Both,All Ages,Tetanus,Number,2001,155085.532973,212117.241919,86036.1464804
Deaths,Global,Both,All Ages,Tetanus,Percent,2001,0.00299161735673,0.00408284046147,0.00166454901298
Deaths,Global,Both,All Ages,Measles,Number,2001,538652.729556,1081831.99159,213473.592237
Deaths,Global,Both,All Ages,Measles,Percent,2001,0.0103909362007,0.0210049257317,0.00409701659844
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Number,2001,16464.811472,18192.3049202,14818.4294576
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Percent,2001,0.000317632197066,0.000350801303652,0.000286045749874
Deaths,Global,Both,All Ages,Malaria,Number,2001,953039.388041,1133910.94373,792252.04199
Deaths,Global,Both,All Ages,Malaria,Percent,2001,0.0183850713683,0.0218560078113,0.0151869563638
Deaths,Global,Both,All Ages,Chagas disease,Number,2001,7443.92953434,7770.08413523,7139.3260995
Deaths,Global,Both,All Ages,Chagas disease,Percent,2001,0.000143605611461,0.000149847943127,0.000137567947524
Deaths,Global,Both,All Ages,Leishmaniasis,Number,2001,16991.2034828,29213.3480567,9517.017754
Deaths,Global,Both,All Ages,Leishmaniasis,Percent,2001,0.000327764477962,0.000563354756587,0.000184099143692
Deaths,Global,Both,All Ages,African trypanosomiasis,Number,2001,21548.8618914,34230.9622848,11876.3856592
Deaths,Global,Both,All Ages,African trypanosomiasis,Percent,2001,0.000415709728899,0.000660577170391,0.000228936398738
Deaths,Global,Both,All Ages,Schistosomiasis,Number,2001,13929.8152398,15147.8727329,12901.5690981
Deaths,Global,Both,All Ages,Schistosomiasis,Percent,2001,0.000268726007508,0.000292061353194,0.000249291818138
Deaths,Global,Both,All Ages,Cysticercosis,Number,2001,1447.72766787,1674.40606967,1269.01217383
Deaths,Global,Both,All Ages,Cysticercosis,Percent,2001,2.79284569179e-05,3.23294404226e-05,2.44350496296e-05
Deaths,Global,Both,All Ages,Cystic echinococcosis,Number,2001,1883.8180402,2307.61303313,1555.50314782
Deaths,Global,Both,All Ages,Cystic echinococcosis,Percent,2001,3.63412529396e-05,4.44518703537e-05,2.99864495774e-05
Deaths,Global,Both,All Ages,Dengue,Number,2001,14424.5767942,21293.7501293,4791.04116282
Deaths,Global,Both,All Ages,Dengue,Percent,2001,0.000278266748458,0.000411163122872,9.2666804676e-05
Deaths,Global,Both,All Ages,Yellow fever,Number,2001,7659.20101242,22883.1351943,1618.49607345
Deaths,Global,Both,All Ages,Yellow fever,Percent,2001,0.000147732538968,0.00044079646942,3.10982430179e-05
Deaths,Global,Both,All Ages,Rabies,Number,2001,36256.8361534,46426.2751849,22169.1800016
Deaths,Global,Both,All Ages,Rabies,Percent,2001,0.000699423046178,0.000893536845129,0.000427723407862
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,2001,9947.56937561,12155.3137231,7945.48425734
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,2001,0.000191898813009,0.00023522155764,0.000152926610106
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,2001,26788.9871605,37533.5218478,19438.0359363
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,2001,0.000516788707272,0.000728787202326,0.000374435268756
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,2001,29439.0248873,37670.822404,22531.1996085
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,2001,0.0005679186595,0.000723825770912,0.000435429563533
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,2001,275582.163607,334691.445544,216561.614424
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,2001,0.00531622811314,0.00642340192363,0.00417832205115
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,2001,161190.113325,255818.711368,92889.5197147
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,2001,0.00310978284816,0.00493976468608,0.00179836397075
Deaths,Global,Both,All Ages,Upper respiratory infections,Number,2003,3369.79717833,3869.93177132,2954.74926752
Deaths,Global,Both,All Ages,Upper respiratory infections,Percent,2003,6.42783418641e-05,7.38001548353e-05,5.63118992145e-05
Deaths,Global,Both,All Ages,Otitis media,Number,2003,2275.96989587,2837.57534776,1720.44262214
Deaths,Global,Both,All Ages,Otitis media,Percent,2003,4.34144872248e-05,5.408053892e-05,3.28766695594e-05
